ts,open_interest,oi_volume,datetime_utc
1783725600000,264256307.658,688874.0444,2026-07-10 23:20:00+00:00
1783725900000,264298972.8544,415861.9625,2026-07-10 23:25:00+00:00
1783726200000,264792790.4173,1426083.2237,2026-07-10 23:30:00+00:00
1783726500000,264840060.9213,1035543.1459,2026-07-10 23:35:00+00:00
1783726800000,264847589.848,199295.5819,2026-07-10 23:40:00+00:00
1783727100000,264889725.8526,544316.8633,2026-07-10 23:45:00+00:00
1783727400000,264967608.6136,672862.8484,2026-07-10 23:50:00+00:00
1783727700000,264962615.9555,320596.9896,2026-07-10 23:55:00+00:00
1783728000000,264962615.9555,1600643.077,2026-07-11 00:00:00+00:00
1783728300000,265479266.7319,1222598.0714,2026-07-11 00:05:00+00:00
1783728600000,264790302.461,1301785.8345,2026-07-11 00:10:00+00:00
1783728900000,264873997.0285,941884.8923,2026-07-11 00:15:00+00:00
1783729200000,265138989.1975,1321223.0971,2026-07-11 00:20:00+00:00
1783729500000,265135837.6023,411049.3271,2026-07-11 00:25:00+00:00
1783729800000,265177827.5416,592773.3154,2026-07-11 00:30:00+00:00
1783730100000,265403694.3664,883127.2355,2026-07-11 00:35:00+00:00
1783730400000,265437125.7905,867113.1118,2026-07-11 00:40:00+00:00
1783730700000,265535190.0203,511798.7864,2026-07-11 00:45:00+00:00
1783731000000,265864464.1943,881998.8634,2026-07-11 00:50:00+00:00
1783731300000,265845153.3398,634782.2098,2026-07-11 00:55:00+00:00
1783731600000,265934280.9296,438769.8648,2026-07-11 01:00:00+00:00
1783731900000,265912967.1417,343003.5539,2026-07-11 01:05:00+00:00
1783732200000,265866415.916,589694.9326,2026-07-11 01:10:00+00:00
1783732500000,266289894.2818,1625485.6217,2026-07-11 01:15:00+00:00
1783732800000,266000299.645,1074935.3474,2026-07-11 01:20:00+00:00
1783733100000,265901029.4049,1178141.2314,2026-07-11 01:25:00+00:00
1783733400000,266021141.5956,434826.8809,2026-07-11 01:30:00+00:00
1783733700000,266154604.54,810305.6937,2026-07-11 01:35:00+00:00
1783734000000,265662120.6152,4911969.0656,2026-07-11 01:40:00+00:00
1783734300000,265440021.9978,3237918.8654,2026-07-11 01:45:00+00:00
1783734600000,265289029.9234,1455993.1306,2026-07-11 01:50:00+00:00
1783734900000,265138531.5834,660751.1811,2026-07-11 01:55:00+00:00
1783735200000,265132450.1422,710420.1083,2026-07-11 02:00:00+00:00
1783735500000,265531702.8603,1557582.5476,2026-07-11 02:05:00+00:00
1783735800000,265474239.204,985676.4631,2026-07-11 02:10:00+00:00
1783736100000,265375310.4566,584381.1398,2026-07-11 02:15:00+00:00
1783736400000,265366171.3732,365603.8665,2026-07-11 02:20:00+00:00
1783736700000,265473170.753,478590.2724,2026-07-11 02:25:00+00:00
1783737000000,265463076.2445,101081.5975,2026-07-11 02:30:00+00:00
1783737300000,265502547.2075,830217.2579,2026-07-11 02:35:00+00:00
1783737600000,265511076.5844,309585.6745,2026-07-11 02:40:00+00:00
1783737900000,265315589.773,1280544.0036,2026-07-11 02:45:00+00:00
1783738200000,265064018.6396,1045726.3643,2026-07-11 02:50:00+00:00
1783738500000,265113411.888,583313.3789,2026-07-11 02:55:00+00:00
1783738800000,265086398.0238,655018.4903,2026-07-11 03:00:00+00:00
1783739100000,265088852.1983,640278.0669,2026-07-11 03:05:00+00:00
1783739400000,265085610.7618,1073313.8566,2026-07-11 03:10:00+00:00
1783739700000,265074670.7334,921743.1255,2026-07-11 03:15:00+00:00
1783740000000,264850425.0931,2261430.609,2026-07-11 03:20:00+00:00
1783740300000,264966720.7655,635954.6986,2026-07-11 03:25:00+00:00
1783740600000,264967810.4332,392532.118,2026-07-11 03:30:00+00:00
1783740900000,265373700.208,1029848.0034,2026-07-11 03:35:00+00:00
1783741200000,265347849.0781,523180.8366,2026-07-11 03:40:00+00:00
1783741500000,265413075.4792,569761.7729,2026-07-11 03:45:00+00:00
1783741800000,265394386.6697,413772.4039,2026-07-11 03:50:00+00:00
1783742100000,265426239.1958,218451.6971,2026-07-11 03:55:00+00:00
1783742400000,265412807.8091,989933.8925,2026-07-11 04:00:00+00:00
1783742700000,265939287.1914,982615.7558,2026-07-11 04:05:00+00:00
1783743000000,266001983.0245,475916.6064,2026-07-11 04:10:00+00:00
1783743300000,265887463.3362,585391.9527,2026-07-11 04:15:00+00:00
1783743600000,265775152.1127,980970.4242,2026-07-11 04:20:00+00:00
1783743900000,265783100.3012,289763.8222,2026-07-11 04:25:00+00:00
1783744200000,265871161.2113,555274.1543,2026-07-11 04:30:00+00:00
1783744500000,265933222.874,263534.4388,2026-07-11 04:35:00+00:00
1783744800000,266063560.3306,706631.7983,2026-07-11 04:40:00+00:00
1783745100000,266282739.6029,551829.6293,2026-07-11 04:45:00+00:00
1783745400000,266364081.5041,477570.552,2026-07-11 04:50:00+00:00
1783745700000,266693644.6034,647349.7591,2026-07-11 04:55:00+00:00
1783746000000,266745526.8398,307513.4539,2026-07-11 05:00:00+00:00
1783746300000,266851496.9337,1192602.7976,2026-07-11 05:05:00+00:00
1783746600000,266787619.4092,549367.8463,2026-07-11 05:10:00+00:00
1783746900000,266589767.2062,618464.3643,2026-07-11 05:15:00+00:00
1783747200000,266560871.5707,230095.6274,2026-07-11 05:20:00+00:00
1783747500000,266578323.003,435177.9162,2026-07-11 05:25:00+00:00
1783747800000,266678786.2377,760039.4875,2026-07-11 05:30:00+00:00
1783748100000,266679456.7226,1137715.0299,2026-07-11 05:35:00+00:00
1783748400000,266952508.1809,886487.4938,2026-07-11 05:40:00+00:00
1783748700000,267186211.609,2075692.2443,2026-07-11 05:45:00+00:00
1783749000000,267305769.7183,573238.5813,2026-07-11 05:50:00+00:00
1783749300000,267276584.5304,228037.3812,2026-07-11 05:55:00+00:00
1783749600000,267257606.4349,265818.739,2026-07-11 06:00:00+00:00
1783749900000,267204117.4098,1646329.9021,2026-07-11 06:05:00+00:00
1783750200000,267177009.884,210917.3269,2026-07-11 06:10:00+00:00
1783750500000,267114729.665,449718.9685,2026-07-11 06:15:00+00:00
1783750800000,267123941.3323,264679.2027,2026-07-11 06:20:00+00:00
1783751100000,267319216.2752,1946839.5835,2026-07-11 06:25:00+00:00
1783751400000,268161497.9254,2936814.2961,2026-07-11 06:30:00+00:00
1783751700000,267896820.8774,1416337.9287,2026-07-11 06:35:00+00:00
1783752000000,268037200.6688,544018.7253,2026-07-11 06:40:00+00:00
1783752300000,267908059.4299,817409.4807,2026-07-11 06:45:00+00:00
1783752600000,267903119.5827,665743.6888,2026-07-11 06:50:00+00:00
1783752900000,267982454.7302,1151793.7589,2026-07-11 06:55:00+00:00
1783753200000,267880937.7261,500281.9433,2026-07-11 07:00:00+00:00
1783753500000,267867438.6749,1472883.168,2026-07-11 07:05:00+00:00
1783753800000,267694087.9096,1100230.0668,2026-07-11 07:10:00+00:00
1783754100000,267498302.0874,766857.5319,2026-07-11 07:15:00+00:00
1783754400000,267524279.7445,455066.2022,2026-07-11 07:20:00+00:00
1783754700000,267477328.2887,343939.3701,2026-07-11 07:25:00+00:00
1783755000000,267295557.5515,772608.914,2026-07-11 07:30:00+00:00
1783755300000,267402034.8634,497349.7547,2026-07-11 07:35:00+00:00
1783755600000,267549548.2352,346203.7101,2026-07-11 07:40:00+00:00
1783755900000,267591386.6645,619311.5779,2026-07-11 07:45:00+00:00
1783756200000,267869885.1074,574159.4001,2026-07-11 07:50:00+00:00
1783756500000,267901890.4741,275662.0344,2026-07-11 07:55:00+00:00
1783756800000,267901890.4741,583688.1856,2026-07-11 08:00:00+00:00
1783757100000,267640261.8398,747949.8625,2026-07-11 08:05:00+00:00
1783757400000,267623285.5253,546396.2411,2026-07-11 08:10:00+00:00
1783757700000,267588552.4476,1129784.402,2026-07-11 08:15:00+00:00
1783758000000,267589145.7897,245531.7449,2026-07-11 08:20:00+00:00
1783758300000,267803105.167,631431.5759,2026-07-11 08:25:00+00:00
1783758600000,268103922.5155,524456.6245,2026-07-11 08:30:00+00:00
1783758900000,268195930.5399,616592.5907,2026-07-11 08:35:00+00:00
1783759200000,268263447.7975,390787.7854,2026-07-11 08:40:00+00:00
1783759500000,267153413.8706,3785664.5885,2026-07-11 08:45:00+00:00
1783759800000,267211463.0595,560347.2522,2026-07-11 08:50:00+00:00
1783760100000,267256268.0597,202005.8044,2026-07-11 08:55:00+00:00
1783760400000,267453955.9921,1548882.6363,2026-07-11 09:00:00+00:00
1783760700000,265740193.0417,6010399.6637,2026-07-11 09:05:00+00:00
1783761000000,266175458.064,2031760.3523,2026-07-11 09:10:00+00:00
1783761300000,266054395.6598,831585.4277,2026-07-11 09:15:00+00:00
1783761600000,266035980.3234,790768.9134,2026-07-11 09:20:00+00:00
1783761900000,266137685.1415,793631.8755,2026-07-11 09:25:00+00:00
1783762200000,266210904.9369,1670878.3191,2026-07-11 09:30:00+00:00
1783762500000,265381906.8082,2334165.7933,2026-07-11 09:35:00+00:00
1783762800000,265542697.3565,929328.661,2026-07-11 09:40:00+00:00
1783763100000,265572895.1918,460201.393,2026-07-11 09:45:00+00:00
1783763400000,266124535.7557,4851589.626,2026-07-11 09:50:00+00:00
1783763700000,266130471.8524,688311.6071,2026-07-11 09:55:00+00:00
1783764000000,266079351.522,851423.921,2026-07-11 10:00:00+00:00
1783764300000,265991480.3765,5856245.0557,2026-07-11 10:05:00+00:00
1783764600000,265298673.7394,2181200.9466,2026-07-11 10:10:00+00:00
1783764900000,265227803.9721,678483.5748,2026-07-11 10:15:00+00:00
1783765200000,265232513.3485,1216219.502,2026-07-11 10:20:00+00:00
1783765500000,265289468.6688,282156.9265,2026-07-11 10:25:00+00:00
1783765800000,265066504.3109,1000257.1733,2026-07-11 10:30:00+00:00
1783766100000,265207565.6544,531167.5619,2026-07-11 10:35:00+00:00
1783766400000,265470356.0385,1326497.1489,2026-07-11 10:40:00+00:00
1783766700000,265210399.0515,1554467.1134,2026-07-11 10:45:00+00:00
1783767000000,265246716.5501,1975508.7359,2026-07-11 10:50:00+00:00
1783767300000,265960339.455,2390447.5385,2026-07-11 10:55:00+00:00
1783767600000,266169835.519,894706.8846,2026-07-11 11:00:00+00:00
1783767900000,266046472.3202,1224977.0483,2026-07-11 11:05:00+00:00
1783768200000,265980909.9637,644955.0055,2026-07-11 11:10:00+00:00
1783768500000,265968378.0558,954627.9223,2026-07-11 11:15:00+00:00
1783768800000,266440775.6124,829739.246,2026-07-11 11:20:00+00:00
1783769100000,266440087.2441,333786.6886,2026-07-11 11:25:00+00:00
1783769400000,266372077.5729,235373.091,2026-07-11 11:30:00+00:00
1783769700000,266329027.786,231896.126,2026-07-11 11:35:00+00:00
1783770000000,266352042.4415,474004.8043,2026-07-11 11:40:00+00:00
1783770300000,266384611.3124,412738.2066,2026-07-11 11:45:00+00:00
1783770600000,265770183.5801,1747753.9517,2026-07-11 11:50:00+00:00
1783770900000,265709037.3736,369621.4123,2026-07-11 11:55:00+00:00
1783771200000,265701971.2018,369262.0755,2026-07-11 12:00:00+00:00
1783771500000,265882509.5249,2142969.8464,2026-07-11 12:05:00+00:00
1783771800000,265972822.4861,1317859.3463,2026-07-11 12:10:00+00:00
1783772100000,265901154.5761,475650.3515,2026-07-11 12:15:00+00:00
1783772400000,266004129.5163,504973.1255,2026-07-11 12:20:00+00:00
1783772700000,265808826.2622,695545.2266,2026-07-11 12:25:00+00:00
1783773000000,265803142.0001,99742.9677,2026-07-11 12:30:00+00:00
1783773300000,265613165.5742,1444224.2381,2026-07-11 12:35:00+00:00
1783773600000,265408095.5492,817512.6719,2026-07-11 12:40:00+00:00
1783773900000,265644605.1501,776144.1839,2026-07-11 12:45:00+00:00
1783774200000,265647355.8972,484161.2509,2026-07-11 12:50:00+00:00
1783774500000,265618876.9576,457274.2173,2026-07-11 12:55:00+00:00
1783774800000,265619703.9364,423119.1291,2026-07-11 13:00:00+00:00
1783775100000,265395333.5716,506713.4984,2026-07-11 13:05:00+00:00
1783775400000,265403754.5035,567256.4048,2026-07-11 13:10:00+00:00
1783775700000,265285925.0706,553782.8165,2026-07-11 13:15:00+00:00
1783776000000,265164330.2508,856847.5632,2026-07-11 13:20:00+00:00
1783776300000,265100312.4735,1747784.8187,2026-07-11 13:25:00+00:00
1783776600000,264980892.0489,1730326.0159,2026-07-11 13:30:00+00:00
1783776900000,264687853.6938,3245428.5636,2026-07-11 13:35:00+00:00
1783777200000,264643910.6414,1247782.5233,2026-07-11 13:40:00+00:00
1783777500000,264752308.618,532525.0764,2026-07-11 13:45:00+00:00
1783777800000,264481935.513,1345667.2337,2026-07-11 13:50:00+00:00
1783778100000,264430664.3487,756527.7717,2026-07-11 13:55:00+00:00
1783778400000,264556549.6984,553924.2669,2026-07-11 14:00:00+00:00
1783778700000,264446634.2361,909936.2696,2026-07-11 14:05:00+00:00
1783779000000,264446111.6807,1410854.468,2026-07-11 14:10:00+00:00
1783779300000,264725897.679,969436.3516,2026-07-11 14:15:00+00:00
1783779600000,265023997.5765,1428321.4854,2026-07-11 14:20:00+00:00
1783779900000,264854171.2125,2845287.6331,2026-07-11 14:25:00+00:00
1783780200000,265187795.5518,2465038.0258,2026-07-11 14:30:00+00:00
1783780500000,265214960.1128,2308578.8263,2026-07-11 14:35:00+00:00
1783780800000,264141011.1552,10130398.3756,2026-07-11 14:40:00+00:00
1783781100000,264455786.5539,3280954.4343,2026-07-11 14:45:00+00:00
1783781400000,264573347.9819,1118016.5827,2026-07-11 14:50:00+00:00
1783781700000,264666383.0373,864421.3507,2026-07-11 14:55:00+00:00
1783782000000,264567987.5557,742538.9236,2026-07-11 15:00:00+00:00
1783782300000,264502445.9267,765597.4563,2026-07-11 15:05:00+00:00
1783782600000,264602077.6127,966398.4992,2026-07-11 15:10:00+00:00
1783782900000,264535616.9774,5698158.678,2026-07-11 15:15:00+00:00
1783783200000,264357828.0076,1519279.6168,2026-07-11 15:20:00+00:00
1783783500000,264285515.8536,8312655.7624,2026-07-11 15:25:00+00:00
1783783800000,264675187.6704,1891632.9328,2026-07-11 15:30:00+00:00
1783784100000,264810880.3866,1358438.9177,2026-07-11 15:35:00+00:00
1783784400000,263374904.0167,17479468.9742,2026-07-11 15:40:00+00:00
1783784700000,262953305.9781,3969982.1671,2026-07-11 15:45:00+00:00
1783785000000,263665585.56,12069452.4793,2026-07-11 15:50:00+00:00
