ts,open_interest,oi_volume,datetime_utc
1783647300000,1463278818.7083,20562358.9809,2026-07-10 01:35:00+00:00
1783647600000,1464083783.1747,20194909.8335,2026-07-10 01:40:00+00:00
1783647900000,1464661061.5131,6324230.0296,2026-07-10 01:45:00+00:00
1783648200000,1450572997.1155,351586048.9971,2026-07-10 01:50:00+00:00
1783648500000,1446135590.3293,122821379.6795,2026-07-10 01:55:00+00:00
1783648800000,1437725260.3965,58584956.8263,2026-07-10 02:00:00+00:00
1783649100000,1440061860.7751,52363191.5243,2026-07-10 02:05:00+00:00
1783649400000,1439957087.6772,30948164.8362,2026-07-10 02:10:00+00:00
1783649700000,1442604239.4962,47938191.022,2026-07-10 02:15:00+00:00
1783650000000,1443486756.9887,19347272.1026,2026-07-10 02:20:00+00:00
1783650300000,1445315958.6202,18995672.5682,2026-07-10 02:25:00+00:00
1783650600000,1446113989.929,9773561.2047,2026-07-10 02:30:00+00:00
1783650900000,1446508017.8997,11882036.0253,2026-07-10 02:35:00+00:00
1783651200000,1447572480.2317,17174511.0825,2026-07-10 02:40:00+00:00
1783651500000,1450278934.1427,11584863.3162,2026-07-10 02:45:00+00:00
1783651800000,1455004394.5631,33274595.9621,2026-07-10 02:50:00+00:00
1783652100000,1456894832.9347,31590179.5321,2026-07-10 02:55:00+00:00
1783652400000,1456399407.5828,14866787.9797,2026-07-10 03:00:00+00:00
1783652700000,1456650164.6889,14980490.3254,2026-07-10 03:05:00+00:00
1783653000000,1458841420.9561,12367760.55,2026-07-10 03:10:00+00:00
1783653300000,1459107661.4633,10245182.0538,2026-07-10 03:15:00+00:00
1783653600000,1459541123.0758,9119267.7682,2026-07-10 03:20:00+00:00
1783653900000,1459752756.3588,12174602.0439,2026-07-10 03:25:00+00:00
1783654200000,1461613521.9816,7537675.6258,2026-07-10 03:30:00+00:00
1783654500000,1461464411.3647,7823564.4734,2026-07-10 03:35:00+00:00
1783654800000,1461919501.0112,8563042.8177,2026-07-10 03:40:00+00:00
1783655100000,1464688219.1342,35401155.624,2026-07-10 03:45:00+00:00
1783655400000,1468481913.4986,54717994.46,2026-07-10 03:50:00+00:00
1783655700000,1470425785.3242,15492512.7509,2026-07-10 03:55:00+00:00
1783656000000,1471076138.0435,9323152.3798,2026-07-10 04:00:00+00:00
1783656300000,1470140162.9359,17914487.8697,2026-07-10 04:05:00+00:00
1783656600000,1472353666.9856,9505416.0167,2026-07-10 04:10:00+00:00
1783656900000,1473036260.4604,15169167.3994,2026-07-10 04:15:00+00:00
1783657200000,1474563489.6863,16818302.7868,2026-07-10 04:20:00+00:00
1783657500000,1475477721.5954,16883907.4947,2026-07-10 04:25:00+00:00
1783657800000,1473809358.0003,17476620.5751,2026-07-10 04:30:00+00:00
1783658100000,1474914225.7467,28016418.551,2026-07-10 04:35:00+00:00
1783658400000,1475451484.9454,19376512.2704,2026-07-10 04:40:00+00:00
1783658700000,1475990750.7802,7232889.4037,2026-07-10 04:45:00+00:00
1783659000000,1475929929.4087,10347262.1569,2026-07-10 04:50:00+00:00
1783659300000,1476050668.8154,8884519.5095,2026-07-10 04:55:00+00:00
1783659600000,1477146417.883,6199296.5688,2026-07-10 05:00:00+00:00
1783659900000,1476695060.424,9433134.5037,2026-07-10 05:05:00+00:00
1783660200000,1477537236.2333,9426995.4971,2026-07-10 05:10:00+00:00
1783660500000,1479144916.695,8143509.746,2026-07-10 05:15:00+00:00
1783660800000,1478928890.1021,8345960.9688,2026-07-10 05:20:00+00:00
1783661100000,1478860465.4252,5873726.7374,2026-07-10 05:25:00+00:00
1783661400000,1479481959.994,4827262.7204,2026-07-10 05:30:00+00:00
1783661700000,1475542849.7302,60931832.0854,2026-07-10 05:35:00+00:00
1783662000000,1476389808.4417,15394406.2931,2026-07-10 05:40:00+00:00
1783662300000,1477038415.3068,9375456.6767,2026-07-10 05:45:00+00:00
1783662600000,1477133427.6888,11498033.5691,2026-07-10 05:50:00+00:00
1783662900000,1477633106.5324,9578479.4571,2026-07-10 05:55:00+00:00
1783663200000,1477475903.1309,15964964.5095,2026-07-10 06:00:00+00:00
1783663500000,1475904857.0529,15639669.4201,2026-07-10 06:05:00+00:00
1783663800000,1475395595.2306,16369894.4071,2026-07-10 06:10:00+00:00
1783664100000,1476153240.914,6437041.1536,2026-07-10 06:15:00+00:00
1783664400000,1475399808.4295,15101872.8207,2026-07-10 06:20:00+00:00
1783664700000,1476016099.0911,16277889.7972,2026-07-10 06:25:00+00:00
1783665000000,1473035397.5376,52040140.4916,2026-07-10 06:30:00+00:00
1783665300000,1473769927.0619,16450307.557,2026-07-10 06:35:00+00:00
1783665600000,1473864816.8992,6920210.5783,2026-07-10 06:40:00+00:00
1783665900000,1475436761.1705,8510161.9533,2026-07-10 06:45:00+00:00
1783666200000,1474665410.8047,14082175.4225,2026-07-10 06:50:00+00:00
1783666500000,1475342697.8481,12097821.5557,2026-07-10 06:55:00+00:00
1783666800000,1475614312.5047,12603423.863,2026-07-10 07:00:00+00:00
1783667100000,1466381948.8911,35041317.8376,2026-07-10 07:05:00+00:00
1783667400000,1468179507.9776,7325930.1344,2026-07-10 07:10:00+00:00
1783667700000,1467930482.6171,10961346.9192,2026-07-10 07:15:00+00:00
1783668000000,1468895288.6251,13009602.5324,2026-07-10 07:20:00+00:00
1783668300000,1468980456.5299,17186490.873,2026-07-10 07:25:00+00:00
1783668600000,1469593913.7639,10136752.7101,2026-07-10 07:30:00+00:00
1783668900000,1470158770.124,9493709.961,2026-07-10 07:35:00+00:00
