tradeId,ts,px,sz,side,datetime_utc
2779447976,1783785025747,64006.4,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779447986,1783785025747,64005.9,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779447985,1783785025747,64005.9,0.03,sell,2026-07-11 15:50:25.747000+00:00
2779447984,1783785025747,64006.0,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779447991,1783785025747,64005.4,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779447988,1783785025747,64005.7,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779447989,1783785025747,64005.6,0.03,sell,2026-07-11 15:50:25.747000+00:00
2779447987,1783785025747,64005.7,0.01,sell,2026-07-11 15:50:25.747000+00:00
2779448006,1783785025757,64004.6,0.05,buy,2026-07-11 15:50:25.757000+00:00
2779448007,1783785026077,64004.6,81.23,buy,2026-07-11 15:50:26.077000+00:00
2779448008,1783785026077,64004.6,45.05,buy,2026-07-11 15:50:26.077000+00:00
2779448009,1783785026077,64004.6,47.72,buy,2026-07-11 15:50:26.077000+00:00
2779448010,1783785026077,64004.6,25.49,buy,2026-07-11 15:50:26.077000+00:00
2779448011,1783785026572,64004.6,0.16,buy,2026-07-11 15:50:26.572000+00:00
2779448012,1783785026572,64004.6,0.01,buy,2026-07-11 15:50:26.572000+00:00
2779448013,1783785026572,64004.6,0.01,buy,2026-07-11 15:50:26.572000+00:00
2779448014,1783785026572,64004.6,0.02,buy,2026-07-11 15:50:26.572000+00:00
2779448015,1783785026758,64004.5,45.99,sell,2026-07-11 15:50:26.758000+00:00
2779448016,1783785026758,64004.5,48.44,sell,2026-07-11 15:50:26.758000+00:00
2779448017,1783785026758,64004.5,0.01,sell,2026-07-11 15:50:26.758000+00:00
2779448018,1783785026758,64004.5,5.56,sell,2026-07-11 15:50:26.758000+00:00
2779448019,1783785026988,64004.5,0.12,sell,2026-07-11 15:50:26.988000+00:00
2779448020,1783785027104,64004.6,0.05,buy,2026-07-11 15:50:27.104000+00:00
2779448021,1783785027143,64004.5,2.32,sell,2026-07-11 15:50:27.143000+00:00
2779448022,1783785027230,64004.5,14.79,sell,2026-07-11 15:50:27.230000+00:00
2779448023,1783785027269,64004.6,0.22,buy,2026-07-11 15:50:27.269000+00:00
2779448024,1783785027640,64004.5,4.9,sell,2026-07-11 15:50:27.640000+00:00
2779448025,1783785028320,64004.6,9.04,buy,2026-07-11 15:50:28.320000+00:00
2779448026,1783785028510,64004.6,0.2,buy,2026-07-11 15:50:28.510000+00:00
2779606677,1783795680433,64318.1,0.01,buy,2026-07-11 18:48:00.433000+00:00
2779606704,1783795680727,64318.0,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606694,1783795680727,64318.1,7.45,sell,2026-07-11 18:48:00.727000+00:00
2779606695,1783795680727,64318.1,30.0,sell,2026-07-11 18:48:00.727000+00:00
2779606696,1783795680727,64318.1,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606680,1783795680727,64318.1,14.6,sell,2026-07-11 18:48:00.727000+00:00
2779606679,1783795680727,64318.1,10.01,sell,2026-07-11 18:48:00.727000+00:00
2779606693,1783795680727,64318.1,2.0,sell,2026-07-11 18:48:00.727000+00:00
2779606681,1783795680727,64318.1,9.82,sell,2026-07-11 18:48:00.727000+00:00
2779606682,1783795680727,64318.1,29.9,sell,2026-07-11 18:48:00.727000+00:00
2779606683,1783795680727,64318.1,0.1,sell,2026-07-11 18:48:00.727000+00:00
2779606684,1783795680727,64318.1,1.56,sell,2026-07-11 18:48:00.727000+00:00
2779606685,1783795680727,64318.1,0.8,sell,2026-07-11 18:48:00.727000+00:00
2779606686,1783795680727,64318.1,18.29,sell,2026-07-11 18:48:00.727000+00:00
2779606687,1783795680727,64318.1,30.53,sell,2026-07-11 18:48:00.727000+00:00
2779606678,1783795680727,64318.1,36.57,sell,2026-07-11 18:48:00.727000+00:00
2779606700,1783795680727,64318.1,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606703,1783795680727,64318.0,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606702,1783795680727,64318.0,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606701,1783795680727,64318.1,0.33,sell,2026-07-11 18:48:00.727000+00:00
2779606692,1783795680727,64318.1,2.22,sell,2026-07-11 18:48:00.727000+00:00
2779606691,1783795680727,64318.1,2.22,sell,2026-07-11 18:48:00.727000+00:00
2779606690,1783795680727,64318.1,2.86,sell,2026-07-11 18:48:00.727000+00:00
2779606689,1783795680727,64318.1,1.86,sell,2026-07-11 18:48:00.727000+00:00
2779606698,1783795680727,64318.1,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606699,1783795680727,64318.1,2.9,sell,2026-07-11 18:48:00.727000+00:00
2779606697,1783795680727,64318.1,0.01,sell,2026-07-11 18:48:00.727000+00:00
2779606688,1783795680727,64318.1,2.34,sell,2026-07-11 18:48:00.727000+00:00
2779606710,1783795680728,64315.7,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606709,1783795680728,64315.9,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606705,1783795680728,64316.8,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606706,1783795680728,64316.6,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606707,1783795680728,64316.0,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606708,1783795680728,64316.0,0.01,sell,2026-07-11 18:48:00.728000+00:00
2779606714,1783795680729,64315.1,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606713,1783795680729,64315.1,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606717,1783795680729,64315.1,0.02,sell,2026-07-11 18:48:00.729000+00:00
2779606718,1783795680729,64315.1,3.05,sell,2026-07-11 18:48:00.729000+00:00
2779606715,1783795680729,64315.1,0.56,sell,2026-07-11 18:48:00.729000+00:00
2779606716,1783795680729,64315.1,2.52,sell,2026-07-11 18:48:00.729000+00:00
2779606719,1783795680729,64315.1,0.14,sell,2026-07-11 18:48:00.729000+00:00
2779606720,1783795680729,64315.1,1.0,sell,2026-07-11 18:48:00.729000+00:00
2779606722,1783795680729,64314.8,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606721,1783795680729,64315.0,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606712,1783795680729,64315.2,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606711,1783795680729,64315.2,0.01,sell,2026-07-11 18:48:00.729000+00:00
2779606727,1783795680730,64314.0,0.03,sell,2026-07-11 18:48:00.730000+00:00
2779606730,1783795680730,64313.8,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606728,1783795680730,64314.0,0.77,sell,2026-07-11 18:48:00.730000+00:00
2779606725,1783795680730,64314.1,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606726,1783795680730,64314.0,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606723,1783795680730,64314.2,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606731,1783795680730,64313.6,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606729,1783795680730,64313.9,0.15,sell,2026-07-11 18:48:00.730000+00:00
2779606724,1783795680730,64314.1,0.01,sell,2026-07-11 18:48:00.730000+00:00
2779606735,1783795680731,64313.0,0.01,sell,2026-07-11 18:48:00.731000+00:00
2779606734,1783795680731,64313.0,0.01,sell,2026-07-11 18:48:00.731000+00:00
2779606733,1783795680731,64313.0,0.01,sell,2026-07-11 18:48:00.731000+00:00
2779606732,1783795680731,64313.1,0.15,sell,2026-07-11 18:48:00.731000+00:00
2779606738,1783795680734,64312.7,0.01,sell,2026-07-11 18:48:00.734000+00:00
2779606736,1783795680734,64312.9,0.01,sell,2026-07-11 18:48:00.734000+00:00
2779606737,1783795680734,64312.8,0.01,sell,2026-07-11 18:48:00.734000+00:00
2779606739,1783795680734,64312.6,0.01,sell,2026-07-11 18:48:00.734000+00:00
2779606747,1783795680737,64311.3,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606740,1783795680737,64312.4,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606745,1783795680737,64312.0,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606746,1783795680737,64311.9,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606741,1783795680737,64312.4,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606742,1783795680737,64312.2,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606744,1783795680737,64312.0,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606743,1783795680737,64312.1,0.01,sell,2026-07-11 18:48:00.737000+00:00
2779606752,1783795680740,64310.4,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606754,1783795680740,64309.9,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606755,1783795680740,64309.9,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606753,1783795680740,64310.0,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606749,1783795680740,64311.1,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606751,1783795680740,64310.4,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606750,1783795680740,64310.5,0.5,sell,2026-07-11 18:48:00.740000+00:00
2779606748,1783795680740,64311.2,0.01,sell,2026-07-11 18:48:00.740000+00:00
2779606759,1783795680743,64308.6,0.01,sell,2026-07-11 18:48:00.743000+00:00
2779606757,1783795680743,64308.6,0.01,sell,2026-07-11 18:48:00.743000+00:00
2779606756,1783795680743,64309.5,0.01,sell,2026-07-11 18:48:00.743000+00:00
2779606758,1783795680743,64308.6,0.22,sell,2026-07-11 18:48:00.743000+00:00
2779606761,1783795680744,64308.0,0.03,sell,2026-07-11 18:48:00.744000+00:00
2779606762,1783795680744,64307.7,0.01,sell,2026-07-11 18:48:00.744000+00:00
2779606760,1783795680744,64308.0,0.01,sell,2026-07-11 18:48:00.744000+00:00
2779606765,1783795680746,64306.7,0.03,sell,2026-07-11 18:48:00.746000+00:00
2779606763,1783795680746,64307.2,0.01,sell,2026-07-11 18:48:00.746000+00:00
2779606764,1783795680746,64306.8,0.01,sell,2026-07-11 18:48:00.746000+00:00
2779606767,1783795681522,64306.4,0.02,sell,2026-07-11 18:48:01.522000+00:00
2779606766,1783795681522,64306.4,0.01,sell,2026-07-11 18:48:01.522000+00:00
2779606768,1783795681639,64306.5,0.11,buy,2026-07-11 18:48:01.639000+00:00
2779606769,1783795681936,64306.5,0.11,buy,2026-07-11 18:48:01.936000+00:00
2779606770,1783795683091,64306.4,0.06,sell,2026-07-11 18:48:03.091000+00:00
2779606771,1783795683180,64306.4,0.01,sell,2026-07-11 18:48:03.180000+00:00
2779606772,1783795684553,64306.5,1.11,buy,2026-07-11 18:48:04.553000+00:00
2779606773,1783795685727,64306.4,0.03,sell,2026-07-11 18:48:05.727000+00:00
2779606774,1783795686359,64306.5,0.03,buy,2026-07-11 18:48:06.359000+00:00
2779606775,1783795686603,64306.5,4.57,buy,2026-07-11 18:48:06.603000+00:00
2779606776,1783795686872,64306.4,0.03,sell,2026-07-11 18:48:06.872000+00:00
