ts,bid,ask,spread,spread_pct,last,datetime_utc
1783784233858,64386.5,64386.6,0.0999999999985448,0.0001553119401467,64386.5,2026-07-11 15:37:13.858000+00:00
1783784427074,64096.9,64097.0,0.0999999999985448,0.0001560136636743,64097.0,2026-07-11 15:40:27.074000+00:00
1783784820858,64035.1,64035.2,0.0999999999985448,0.0001561642316736,64035.1,2026-07-11 15:47:00.858000+00:00
1783784866457,63989.6,63989.7,0.0999999999985448,0.0001562752726394,63989.7,2026-07-11 15:47:46.457000+00:00
1783784905059,64001.3,64001.4,0.0999999999985448,0.0001562467041688,64001.4,2026-07-11 15:48:25.059000+00:00
1783784963333,64036.4,64036.5,0.0999999999985448,0.0001561610613932,64036.4,2026-07-11 15:49:23.333000+00:00
1783785029329,64004.5,64004.6,0.09999999999854481,0.00015623889238897048,64004.5,2026-07-11 15:50:29.329000+00:00
