ts,open_interest,oi_volume,datetime_utc
1783721400000,2541765977.4678,3935530.1154,2026-07-10 22:10:00+00:00
1783721700000,2541555792.2612,6682050.2935,2026-07-10 22:15:00+00:00
1783722000000,2542919105.322,5355893.0904,2026-07-10 22:20:00+00:00
1783722300000,2546507349.7851,7520248.0758,2026-07-10 22:25:00+00:00
1783722600000,2545792598.1146,12439200.2189,2026-07-10 22:30:00+00:00
1783722900000,2544044151.4937,9687874.2608,2026-07-10 22:35:00+00:00
1783723200000,2544126018.8909,5758897.0814,2026-07-10 22:40:00+00:00
1783723500000,2544175395.8215,2782976.838,2026-07-10 22:45:00+00:00
1783723800000,2543577861.2569,3001933.1188,2026-07-10 22:50:00+00:00
1783724100000,2544526139.7191,8815378.7997,2026-07-10 22:55:00+00:00
1783724400000,2542982690.6917,7004083.1754,2026-07-10 23:00:00+00:00
1783724700000,2541031395.4613,10270233.0433,2026-07-10 23:05:00+00:00
1783725000000,2541902632.7616,5377561.8222,2026-07-10 23:10:00+00:00
1783725300000,2542574600.5503,3976505.7503,2026-07-10 23:15:00+00:00
1783725600000,2542644617.3222,6163802.4604,2026-07-10 23:20:00+00:00
1783725900000,2543720060.0201,4870549.0489,2026-07-10 23:25:00+00:00
1783726200000,2544591665.0846,13663236.6929,2026-07-10 23:30:00+00:00
1783726500000,2544710233.4386,5279162.2537,2026-07-10 23:35:00+00:00
1783726800000,2544481894.6119,4254806.664,2026-07-10 23:40:00+00:00
1783727100000,2545063931.9809,7468657.5452,2026-07-10 23:45:00+00:00
1783727400000,2545407070.3918,4436423.115,2026-07-10 23:50:00+00:00
1783727700000,2545506861.3288,5219909.1502,2026-07-10 23:55:00+00:00
1783728000000,2545506861.3288,2441549.9301,2026-07-11 00:00:00+00:00
1783728300000,2543135046.4784,13849091.9882,2026-07-11 00:05:00+00:00
1783728600000,2543198555.2502,5254094.1837,2026-07-11 00:10:00+00:00
1783728900000,2544090189.9652,10195871.5364,2026-07-11 00:15:00+00:00
1783729200000,2544227073.9111,4260971.014,2026-07-11 00:20:00+00:00
1783729500000,2543671082.1063,6077838.9106,2026-07-11 00:25:00+00:00
1783729800000,2544199122.2273,2699894.5696,2026-07-11 00:30:00+00:00
1783730100000,2543592157.4454,5221062.4031,2026-07-11 00:35:00+00:00
1783730400000,2543490618.1615,5335497.7934,2026-07-11 00:40:00+00:00
1783730700000,2542981316.7047,5485094.1173,2026-07-11 00:45:00+00:00
1783731000000,2542611656.828,7075129.2042,2026-07-11 00:50:00+00:00
1783731300000,2543099116.2227,1848870.0801,2026-07-11 00:55:00+00:00
1783731600000,2543910065.7641,3434941.4976,2026-07-11 01:00:00+00:00
1783731900000,2544041019.6226,3571403.6682,2026-07-11 01:05:00+00:00
1783732200000,2543884849.1258,4985694.6538,2026-07-11 01:10:00+00:00
1783732500000,2543686592.9072,3065255.987,2026-07-11 01:15:00+00:00
1783732800000,2543075208.8435,8926754.814,2026-07-11 01:20:00+00:00
1783733100000,2541240966.5555,27385777.0384,2026-07-11 01:25:00+00:00
1783733400000,2541367625.1032,5640417.4971,2026-07-11 01:30:00+00:00
1783733700000,2541267507.0236,13702858.7352,2026-07-11 01:35:00+00:00
1783734000000,2537855756.2127,18409192.1763,2026-07-11 01:40:00+00:00
1783734300000,2538420932.9745,16481062.5255,2026-07-11 01:45:00+00:00
1783734600000,2537363524.8129,6706145.6397,2026-07-11 01:50:00+00:00
1783734900000,2537363549.0708,3407958.8536,2026-07-11 01:55:00+00:00
1783735200000,2537837730.9534,5986431.0127,2026-07-11 02:00:00+00:00
1783735500000,2538900980.0627,13979319.7207,2026-07-11 02:05:00+00:00
1783735800000,2539349250.6769,4299001.9143,2026-07-11 02:10:00+00:00
1783736100000,2539543433.625,5834702.3812,2026-07-11 02:15:00+00:00
1783736400000,2540715432.8496,4593043.9284,2026-07-11 02:20:00+00:00
1783736700000,2540591517.9657,5560055.122,2026-07-11 02:25:00+00:00
1783737000000,2542314735.9817,9469373.1543,2026-07-11 02:30:00+00:00
1783737300000,2541721710.641,4116618.7661,2026-07-11 02:35:00+00:00
1783737600000,2540743149.0129,5570367.3793,2026-07-11 02:40:00+00:00
1783737900000,2541559133.2983,4604314.7515,2026-07-11 02:45:00+00:00
1783738200000,2542263095.8431,8097996.197,2026-07-11 02:50:00+00:00
1783738500000,2542574605.4385,4914498.486,2026-07-11 02:55:00+00:00
1783738800000,2543231580.1664,3261016.5176,2026-07-11 03:00:00+00:00
1783739100000,2542821989.4139,3728684.7855,2026-07-11 03:05:00+00:00
1783739400000,2543959948.4707,5694309.128,2026-07-11 03:10:00+00:00
1783739700000,2543710227.475,5209500.7943,2026-07-11 03:15:00+00:00
1783740000000,2544625596.0464,23555311.1158,2026-07-11 03:20:00+00:00
1783740300000,2546166402.0391,5821315.7781,2026-07-11 03:25:00+00:00
1783740600000,2544779120.7171,5152568.8547,2026-07-11 03:30:00+00:00
1783740900000,2545305742.524,2866401.0344,2026-07-11 03:35:00+00:00
1783741200000,2545589815.607,2071813.5532,2026-07-11 03:40:00+00:00
1783741500000,2545421731.2041,2359498.3199,2026-07-11 03:45:00+00:00
1783741800000,2547923378.0288,6969333.651,2026-07-11 03:50:00+00:00
1783742100000,2548022059.702,2955668.2864,2026-07-11 03:55:00+00:00
1783742400000,2547599517.4944,4727786.5274,2026-07-11 04:00:00+00:00
1783742700000,2547209474.6183,3372232.6499,2026-07-11 04:05:00+00:00
1783743000000,2547398376.4207,3688988.8137,2026-07-11 04:10:00+00:00
1783743300000,2547496553.2643,2538830.9051,2026-07-11 04:15:00+00:00
1783743600000,2548221898.9585,5751080.195,2026-07-11 04:20:00+00:00
1783743900000,2548878643.8417,3002227.0538,2026-07-11 04:25:00+00:00
1783744200000,2548853578.0962,2706859.3877,2026-07-11 04:30:00+00:00
1783744500000,2548985830.3569,3347275.8015,2026-07-11 04:35:00+00:00
1783744800000,2549246907.8132,6070793.6572,2026-07-11 04:40:00+00:00
1783745100000,2549864652.0922,3981764.7036,2026-07-11 04:45:00+00:00
1783745400000,2550034603.1741,2272755.7466,2026-07-11 04:50:00+00:00
1783745700000,2550487754.3822,4289538.9198,2026-07-11 04:55:00+00:00
1783746000000,2550259753.7047,2898161.2691,2026-07-11 05:00:00+00:00
1783746300000,2550424372.6137,3236351.4057,2026-07-11 05:05:00+00:00
1783746600000,2550470327.1188,2291621.0472,2026-07-11 05:10:00+00:00
1783746900000,2550557851.6886,6655061.4293,2026-07-11 05:15:00+00:00
1783747200000,2550408110.7166,1621574.8005,2026-07-11 05:20:00+00:00
1783747500000,2550408338.1802,2072491.3688,2026-07-11 05:25:00+00:00
1783747800000,2550723113.1915,2935637.9974,2026-07-11 05:30:00+00:00
1783748100000,2550126498.1345,6732909.6146,2026-07-11 05:35:00+00:00
1783748400000,2550502230.3247,3109349.6253,2026-07-11 05:40:00+00:00
1783748700000,2549541642.2365,8388716.8425,2026-07-11 05:45:00+00:00
1783749000000,2550066928.3299,2617189.6972,2026-07-11 05:50:00+00:00
1783749300000,2550340923.1275,3197334.0231,2026-07-11 05:55:00+00:00
1783749600000,2549876793.5347,2351938.846,2026-07-11 06:00:00+00:00
1783749900000,2549862901.4576,2698745.5715,2026-07-11 06:05:00+00:00
1783750200000,2551352716.1613,5590839.7118,2026-07-11 06:10:00+00:00
1783750500000,2551871343.6779,9839959.3515,2026-07-11 06:15:00+00:00
1783750800000,2551788847.922,4577665.2475,2026-07-11 06:20:00+00:00
1783751100000,2552733726.5933,10374517.5894,2026-07-11 06:25:00+00:00
1783751400000,2554249332.9129,7420659.4726,2026-07-11 06:30:00+00:00
1783751700000,2554473567.23,5676852.9333,2026-07-11 06:35:00+00:00
1783752000000,2556156855.4817,8129250.4013,2026-07-11 06:40:00+00:00
1783752300000,2556086403.6811,2523953.1238,2026-07-11 06:45:00+00:00
1783752600000,2555643962.2579,6840899.2068,2026-07-11 06:50:00+00:00
1783752900000,2558644210.864,9140345.258,2026-07-11 06:55:00+00:00
1783753200000,2558555656.2386,910383.8597,2026-07-11 07:00:00+00:00
1783753500000,2561433845.2483,9200920.6212,2026-07-11 07:05:00+00:00
1783753800000,2561637163.5636,6910316.4255,2026-07-11 07:10:00+00:00
1783754100000,2561858949.6853,3125490.4302,2026-07-11 07:15:00+00:00
1783754400000,2561882864.4877,3436817.9278,2026-07-11 07:20:00+00:00
1783754700000,2562367187.9971,2912245.9682,2026-07-11 07:25:00+00:00
1783755000000,2563300034.3085,10051044.7893,2026-07-11 07:30:00+00:00
1783755300000,2563945040.8162,5368810.7118,2026-07-11 07:35:00+00:00
1783755600000,2563765313.8562,2853003.77,2026-07-11 07:40:00+00:00
1783755900000,2565701089.206,7584666.3539,2026-07-11 07:45:00+00:00
1783756200000,2566530664.3978,4653143.1735,2026-07-11 07:50:00+00:00
1783756500000,2566697773.8516,3686700.593,2026-07-11 07:55:00+00:00
1783756800000,2566697773.8516,3345679.7994,2026-07-11 08:00:00+00:00
1783757100000,2566130653.3058,4676659.6334,2026-07-11 08:05:00+00:00
1783757400000,2565809380.7112,2800291.0674,2026-07-11 08:10:00+00:00
1783757700000,2568393615.2999,16237786.8325,2026-07-11 08:15:00+00:00
1783758000000,2568775543.8629,2584489.917,2026-07-11 08:20:00+00:00
1783758300000,2569727766.1431,6781592.6966,2026-07-11 08:25:00+00:00
1783758600000,2570090543.2883,2128500.4234,2026-07-11 08:30:00+00:00
1783758900000,2570341111.1954,3155477.7675,2026-07-11 08:35:00+00:00
1783759200000,2570612673.7032,3325755.2118,2026-07-11 08:40:00+00:00
1783759500000,2572755036.7243,10822482.0904,2026-07-11 08:45:00+00:00
1783759800000,2572847009.2666,2628477.9931,2026-07-11 08:50:00+00:00
1783760100000,2572010129.3122,2997139.8234,2026-07-11 08:55:00+00:00
1783760400000,2571722932.3821,2379645.5217,2026-07-11 09:00:00+00:00
1783760700000,2571686026.0961,2544917.7707,2026-07-11 09:05:00+00:00
1783761000000,2571767452.3409,1927361.1114,2026-07-11 09:10:00+00:00
1783761300000,2572595156.3777,5037741.4962,2026-07-11 09:15:00+00:00
1783761600000,2572817950.9952,2267179.9425,2026-07-11 09:20:00+00:00
1783761900000,2572517706.9383,2295134.5891,2026-07-11 09:25:00+00:00
1783762200000,2572922377.279,5429863.6358,2026-07-11 09:30:00+00:00
1783762500000,2572999488.4169,10623388.1654,2026-07-11 09:35:00+00:00
1783762800000,2572853456.7785,3746554.9167,2026-07-11 09:40:00+00:00
1783763100000,2572389334.6548,8433662.7125,2026-07-11 09:45:00+00:00
1783763400000,2571412710.3044,10019085.7152,2026-07-11 09:50:00+00:00
1783763700000,2570951783.7492,7122873.5054,2026-07-11 09:55:00+00:00
1783764000000,2570386961.4686,5822100.1097,2026-07-11 10:00:00+00:00
1783764300000,2570263280.1097,5181398.6194,2026-07-11 10:05:00+00:00
1783764600000,2570185437.0801,1972415.5196,2026-07-11 10:10:00+00:00
1783764900000,2570896162.6608,4355719.5423,2026-07-11 10:15:00+00:00
1783765200000,2571440300.1098,3470104.9199,2026-07-11 10:20:00+00:00
1783765500000,2571142238.1572,3167870.8497,2026-07-11 10:25:00+00:00
1783765800000,2569629174.7157,6171195.6503,2026-07-11 10:30:00+00:00
1783766100000,2572998222.3666,6304863.9672,2026-07-11 10:35:00+00:00
1783766400000,2572718127.649,2999728.8002,2026-07-11 10:40:00+00:00
1783766700000,2572132380.8332,10118232.1246,2026-07-11 10:45:00+00:00
1783767000000,2571920570.9935,2941538.8766,2026-07-11 10:50:00+00:00
1783767300000,2571525075.241,1912246.5712,2026-07-11 10:55:00+00:00
1783767600000,2572225772.5688,3909718.7541,2026-07-11 11:00:00+00:00
1783767900000,2573618577.9014,8094850.1806,2026-07-11 11:05:00+00:00
1783768200000,2574351980.9986,5773135.3572,2026-07-11 11:10:00+00:00
1783768500000,2574939575.0298,6451580.5299,2026-07-11 11:15:00+00:00
1783768800000,2574713972.2641,2571683.7201,2026-07-11 11:20:00+00:00
1783769100000,2574218429.7954,2723120.7254,2026-07-11 11:25:00+00:00
1783769400000,2574093353.7608,1007386.0856,2026-07-11 11:30:00+00:00
1783769700000,2577943600.052,6160658.8537,2026-07-11 11:35:00+00:00
1783770000000,2578081754.8955,4940078.4538,2026-07-11 11:40:00+00:00
1783770300000,2578166734.9276,1040513.2414,2026-07-11 11:45:00+00:00
1783770600000,2577687739.46,2133939.1869,2026-07-11 11:50:00+00:00
1783770900000,2577063174.9323,3292535.7177,2026-07-11 11:55:00+00:00
1783771200000,2576257093.344,5320847.7185,2026-07-11 12:00:00+00:00
1783771500000,2580568991.9919,8484591.825,2026-07-11 12:05:00+00:00
1783771800000,2580037392.9668,5470859.5651,2026-07-11 12:10:00+00:00
1783772100000,2579395927.6392,3445075.4698,2026-07-11 12:15:00+00:00
1783772400000,2578817681.6141,5970160.1586,2026-07-11 12:20:00+00:00
1783772700000,2577728209.5171,5679443.9247,2026-07-11 12:25:00+00:00
1783773000000,2577617182.3325,1637416.9136,2026-07-11 12:30:00+00:00
1783773300000,2576098755.6462,6704535.5406,2026-07-11 12:35:00+00:00
1783773600000,2575264039.0752,4021147.9862,2026-07-11 12:40:00+00:00
1783773900000,2573899110.1739,4173843.5178,2026-07-11 12:45:00+00:00
1783774200000,2574499995.015,3538593.9957,2026-07-11 12:50:00+00:00
1783774500000,2574531524.1795,2362275.3878,2026-07-11 12:55:00+00:00
1783774800000,2574494636.4162,1292287.2692,2026-07-11 13:00:00+00:00
1783775100000,2574479482.3443,1608176.8767,2026-07-11 13:05:00+00:00
1783775400000,2574965753.5691,3058790.6393,2026-07-11 13:10:00+00:00
1783775700000,2574526919.0805,3943138.8668,2026-07-11 13:15:00+00:00
1783776000000,2574975419.8173,3810933.9031,2026-07-11 13:20:00+00:00
1783776300000,2574459616.6661,3130447.8155,2026-07-11 13:25:00+00:00
1783776600000,2574334992.4198,1462515.2521,2026-07-11 13:30:00+00:00
1783776900000,2573522155.8837,9922236.2881,2026-07-11 13:35:00+00:00
1783777200000,2573958141.779,3500138.7171,2026-07-11 13:40:00+00:00
1783777500000,2572845832.9695,4507177.3848,2026-07-11 13:45:00+00:00
1783777800000,2573332206.9258,6393691.7614,2026-07-11 13:50:00+00:00
1783778100000,2572427606.0555,4755851.4392,2026-07-11 13:55:00+00:00
1783778400000,2572644155.9956,3100104.3751,2026-07-11 14:00:00+00:00
1783778700000,2572523874.9218,3231130.0459,2026-07-11 14:05:00+00:00
1783779000000,2572484673.4453,5930085.898,2026-07-11 14:10:00+00:00
1783779300000,2573576042.9524,4433433.9267,2026-07-11 14:15:00+00:00
1783779600000,2573660123.9288,6181617.0689,2026-07-11 14:20:00+00:00
1783779900000,2571431198.5359,18332187.3437,2026-07-11 14:25:00+00:00
1783780200000,2576941861.8829,53293157.586,2026-07-11 14:30:00+00:00
1783780500000,2578389391.4281,13403543.8527,2026-07-11 14:35:00+00:00
1783780800000,2579483261.8755,28842121.7327,2026-07-11 14:40:00+00:00
1783781100000,2580772801.0891,16061446.4277,2026-07-11 14:45:00+00:00
1783781400000,2580751372.3484,10510521.0933,2026-07-11 14:50:00+00:00
1783781700000,2578820443.1819,8929957.6661,2026-07-11 14:55:00+00:00
1783782000000,2579190101.4968,5045403.3479,2026-07-11 15:00:00+00:00
1783782300000,2579526066.3041,6850635.2382,2026-07-11 15:05:00+00:00
1783782600000,2579411147.582,3965248.9401,2026-07-11 15:10:00+00:00
1783782900000,2581106933.0064,22366162.0242,2026-07-11 15:15:00+00:00
1783783200000,2581423774.5585,8445622.0024,2026-07-11 15:20:00+00:00
1783783500000,2583040961.2247,10259411.4882,2026-07-11 15:25:00+00:00
1783783800000,2582715899.8,6583006.209,2026-07-11 15:30:00+00:00
1783784100000,2582567752.7544,5707684.7212,2026-07-11 15:35:00+00:00
1783784400000,2580012332.2469,186742751.6317,2026-07-11 15:40:00+00:00
1783784700000,0.0,31388382.587,2026-07-11 15:45:00+00:00
1783785000000,2579505951.3156,36601169.2698,2026-07-11 15:50:00+00:00
1783785300000,2586471039.1021,22800931.027,2026-07-11 15:55:00+00:00
1783785600000,2586471039.1021,15234506.2644,2026-07-11 16:00:00+00:00
1783785900000,2587937758.9184,16427091.9413,2026-07-11 16:05:00+00:00
1783786200000,2589723463.0925,14553878.9622,2026-07-11 16:10:00+00:00
1783786500000,2589683001.9756,10918672.9842,2026-07-11 16:15:00+00:00
1783786800000,2590287208.7713,6961743.6277,2026-07-11 16:20:00+00:00
1783787100000,2587601668.0468,10286471.6838,2026-07-11 16:25:00+00:00
1783787400000,2585888797.3895,11807575.9915,2026-07-11 16:30:00+00:00
1783787700000,2587061354.2567,14114928.7132,2026-07-11 16:35:00+00:00
1783788000000,2587791092.4244,13517717.6386,2026-07-11 16:40:00+00:00
1783788300000,2587689917.4945,10258890.0444,2026-07-11 16:45:00+00:00
1783788600000,2587849767.3066,11706744.1055,2026-07-11 16:50:00+00:00
1783788900000,2588947553.0337,9624314.8642,2026-07-11 16:55:00+00:00
1783789200000,2588949568.0966,5627353.98,2026-07-11 17:00:00+00:00
1783789500000,2588921464.7045,3749555.2623,2026-07-11 17:05:00+00:00
1783789800000,2589035023.7739,4142109.1848,2026-07-11 17:10:00+00:00
1783790100000,2589292901.1631,3276504.5451,2026-07-11 17:15:00+00:00
1783790400000,2589319333.2013,3177920.4182,2026-07-11 17:20:00+00:00
1783790700000,2593380170.6263,3962479.1527,2026-07-11 17:25:00+00:00
1783791000000,2592907715.1552,6970029.1122,2026-07-11 17:30:00+00:00
1783791300000,2595567598.6609,24465180.4857,2026-07-11 17:35:00+00:00
1783791600000,2596568392.9646,8476822.533,2026-07-11 17:40:00+00:00
1783791900000,2596879868.5068,8746872.0646,2026-07-11 17:45:00+00:00
1783792200000,2597629436.1439,4134881.8469,2026-07-11 17:50:00+00:00
1783792500000,2596439877.6502,5024057.8611,2026-07-11 17:55:00+00:00
1783792800000,2596336893.3635,3932025.804,2026-07-11 18:00:00+00:00
1783793100000,2594376798.4613,6638394.6408,2026-07-11 18:05:00+00:00
1783793400000,2594195831.9636,3602938.3841,2026-07-11 18:10:00+00:00
1783793700000,2594554672.1961,4943214.567,2026-07-11 18:15:00+00:00
1783794000000,2595130410.6803,3800777.705,2026-07-11 18:20:00+00:00
1783794300000,2595171193.1174,6199785.9489,2026-07-11 18:25:00+00:00
1783794600000,2595255835.9432,1911118.7261,2026-07-11 18:30:00+00:00
1783794900000,2595107404.8922,2352347.7552,2026-07-11 18:35:00+00:00
1783795200000,2594404072.5757,2704837.7665,2026-07-11 18:40:00+00:00
1783795500000,2593518007.6931,3184899.9247,2026-07-11 18:45:00+00:00
