ts,best_bid,best_ask,mid,spread_pct,bid_usd,ask_usd,imbalance,microprice,bids_json,asks_json
1783785056652,64011.4,64011.5,64011.45,0.0001562220508964331,60233395.159,29574680.764000002,0.3413803723095714,64011.47210731237,"[[64011.4, 913.03], [64011.3, 0.01], [64011.0, 0.32], [64010.5, 0.32], [64010.2, 0.32], [64010.1, 0.01], [64010.0, 0.01], [64009.9, 0.01], [64009.6, 0.35], [64009.5, 26.6]]","[[64011.5, 353.18], [64011.6, 0.12], [64011.8, 0.02], [64011.9, 45.69], [64012.2, 0.06], [64012.3, 0.06], [64012.5, 0.34], [64012.6, 62.53], [64012.8, 0.01], [64012.9, 0.01]]"
1783785062402,64011.4,64011.5,64011.45,0.0001562220508964331,65322278.176,23429608.773,0.47202004197469083,64011.477316626675,"[[64011.4, 979.88], [64011.3, 0.01], [64010.1, 0.01], [64010.0, 1.38], [64009.9, 0.01], [64009.7, 0.02], [64009.6, 12.23], [64009.5, 26.6], [64009.3, 0.01], [64009.2, 0.33]]","[[64011.5, 287.48], [64011.6, 0.89], [64011.9, 0.01], [64012.1, 0.08], [64012.2, 0.78], [64012.3, 0.06], [64012.8, 0.01], [64012.9, 0.03], [64013.0, 39.35], [64013.1, 37.33]]"
1783785066152,64011.4,64011.5,64011.45,0.0001562220508964331,49067182.00000001,21979776.143,0.3812605995386845,64011.470726901534,"[[64011.4, 595.86], [64011.3, 0.01], [64010.9, 0.01], [64010.8, 39.23], [64010.7, 130.0], [64010.1, 0.02], [64010.0, 1.38], [64009.9, 0.01], [64009.6, 0.01], [64009.3, 0.01]]","[[64011.5, 246.62], [64011.6, 1.46], [64011.9, 0.05], [64012.0, 0.32], [64012.2, 0.78], [64012.6, 0.04], [64012.8, 0.01], [64012.9, 0.35], [64013.0, 40.15], [64013.1, 53.59]]"
1783785068902,64019.9,64020.0,64019.95,0.00015620130912089874,41429604.986,31057452.726999998,0.14308971265003956,64019.95498030007,"[[64019.9, 487.01], [64019.8, 0.01], [64019.7, 0.02], [64019.6, 11.37], [64019.5, 0.01], [64018.7, 0.02], [64018.6, 3.0], [64018.5, 0.2], [64018.4, 73.24], [64018.3, 72.26]]","[[64020.0, 398.78], [64020.1, 33.45], [64020.3, 0.05], [64020.9, 0.05], [64021.1, 0.02], [64021.2, 17.08], [64021.3, 35.66], [64021.4, 0.01], [64021.5, 0.01], [64021.7, 0.01]]"
1783785071652,64019.9,64020.0,64019.95,0.00015620130912089874,35999580.963,16276478.025,0.3772874872324911,64019.967716659274,"[[64019.9, 473.59], [64019.8, 0.01], [64019.7, 0.01], [64019.6, 11.21], [64019.5, 0.01], [64019.2, 0.01], [64018.9, 0.02], [64018.8, 74.44], [64018.7, 0.02], [64018.6, 3.0]]","[[64020.0, 225.78], [64020.1, 1.16], [64020.3, 0.05], [64020.9, 0.05], [64021.1, 0.01], [64021.2, 23.16], [64021.3, 4.0], [64021.4, 0.01], [64021.5, 0.01], [64021.7, 0.01]]"
1783785074402,64021.1,64021.2,64021.149999999994,0.00015619838131390146,45899895.831,2498116.19,0.8967678181113695,64021.19630213859,"[[64021.1, 689.87], [64021.0, 0.01], [64020.2, 0.02], [64020.1, 6.0], [64020.0, 0.34], [64019.9, 19.85], [64019.6, 0.33], [64019.5, 0.01], [64019.2, 0.01], [64019.0, 0.51]]","[[64021.2, 26.49], [64021.3, 0.01], [64021.4, 0.01], [64021.8, 0.01], [64021.9, 10.82], [64022.0, 1.63], [64022.2, 0.01], [64022.3, 0.01], [64022.4, 0.01], [64023.5, 0.02]]"
1783785077202,64022.3,64022.4,64022.350000000006,0.00015619545361665856,17810919.331,55283358.144999996,-0.5126589947660926,64022.31980487206,"[[64022.3, 193.25], [64022.2, 0.01], [64022.1, 0.02], [64022.0, 11.21], [64021.6, 0.02], [64021.3, 0.02], [64021.2, 72.84], [64021.1, 0.81], [64020.8, 0.01], [64020.7, 0.01]]","[[64022.4, 782.52], [64022.5, 16.71], [64022.6, 62.52], [64022.8, 0.32], [64023.0, 0.01], [64023.1, 0.32], [64023.3, 0.01], [64023.4, 0.72], [64023.7, 0.36], [64023.9, 0.01]]"
1783785094952,64013.7,64013.8,64013.75,0.00015621643788376837,147620157.01,4771651.518,0.9373765353388627,64013.79713280553,"[[64013.7, 1510.25], [64013.6, 258.51], [64013.5, 187.32], [64013.4, 83.4], [64012.8, 0.01], [64012.1, 0.02], [64012.0, 119.26], [64011.9, 147.27], [64011.7, 0.02], [64011.6, 0.02]]","[[64013.8, 44.58], [64013.9, 0.02], [64014.0, 0.78], [64014.4, 0.02], [64015.0, 0.01], [64015.1, 0.03], [64015.7, 0.01], [64015.8, 6.85], [64015.9, 0.02], [64016.0, 22.22]]"
1783785100702,64020.3,64020.4,64020.350000000006,0.00015620033317303764,37810386.72800001,22658899.405,0.2505650106349008,64020.36890657926,"[[64020.3, 588.6], [64020.2, 0.33], [64019.8, 0.32], [64019.5, 0.32], [64019.2, 0.02], [64019.0, 0.33], [64018.8, 0.01], [64018.2, 0.33], [64018.1, 0.02], [64017.8, 0.32]]","[[64020.4, 265.6], [64020.5, 7.83], [64020.9, 0.4], [64021.2, 0.02], [64021.3, 7.21], [64022.1, 0.02], [64022.2, 0.74], [64022.3, 1.26], [64022.4, 8.0], [64022.5, 62.85]]"
1783785104502,64020.3,64020.4,64020.350000000006,0.00015620033317303764,32656753.035000004,14911016.949,0.3730621824813103,64020.37117796943,"[[64020.3, 508.41], [64020.2, 0.33], [64019.7, 0.32], [64019.2, 0.34], [64019.0, 0.01], [64018.8, 0.01], [64018.5, 0.32], [64018.2, 0.01], [64018.1, 0.34], [64018.0, 0.01]]","[[64020.4, 205.87], [64020.5, 8.55], [64020.6, 2.32], [64021.2, 0.02], [64021.3, 7.21], [64022.1, 0.02], [64022.2, 0.72], [64022.3, 0.02], [64022.4, 7.85], [64022.5, 0.33]]"
